reg_no | branch_code | penalized_subject_codes | subject_names | old_shown_grades | new_shown_grades | should_be_grades | shown_sgpa | corrected_sgpa | shown_cgpa | corrected_cgpa | status | old_result_url | new_result_url
22101145038 | 101 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 | F | C | B | 6.5 | 6.58 | 6.59 | 6.61 | PENALTY_CONFIRMED | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101145038 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22101145038&exam_held=December%2F2025
22101146003 | 101 | 101401 | Civil Engineering - Societal & Global Impact | F | P | D | 6.23 | 6.31 | 6.48 | 6.50 | PENALTY_CONFIRMED | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101146003 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22101146003&exam_held=December%2F2025
22101146006 | 101 | 101408 | Structural Analysis | F | D | C | 7.58 | 7.73 | 7.51 | 7.56 | PENALTY_CONFIRMED | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101146006 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22101146006&exam_held=December%2F2025
22101146009 | 101 | 101401 | Civil Engineering - Societal & Global Impact | F | D | C | 6.46 | 6.54 | 6.4 | 6.42 | PENALTY_CONFIRMED | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101146009 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22101146009&exam_held=December%2F2025
22101146020 | 101 | 101401 | Civil Engineering - Societal & Global Impact | F | D | C | 7.73 | 7.81 | 7.28 | 7.31 | PENALTY_CONFIRMED | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101146020 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22101146020&exam_held=December%2F2025
22101146021 | 101 | 101408 | Structural Analysis | F | P | D | 6.92 | 7.08 | 7.07 | 7.12 | PENALTY_CONFIRMED | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101146021 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22101146021&exam_held=December%2F2025
22101146026 | 101 | 101408 | Structural Analysis | F | P | D | 7.54 | 7.69 | 7.65 | 7.70 | PENALTY_CONFIRMED | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101146026 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22101146026&exam_held=December%2F2025
22101146028 | 101 | 101406 | Materials, Testing & Evaluation | F | C | B | 5.92 | 6.00 | 6.27 | 6.29 | PENALTY_CONFIRMED | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101146028 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22101146028&exam_held=December%2F2025
22101146031 | 101 | 101407 | Mechanical Engineering | F | P | D | 6.27 | 6.38 | 6.38 | 6.41 | PENALTY_CONFIRMED | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101146031 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22101146031&exam_held=December%2F2025
22101146032 | 101 | 101406 | Materials, Testing & Evaluation | F | B | A | 5.58 | 5.65 | 6.1 | 6.12 | PENALTY_CONFIRMED | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101146032 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22101146032&exam_held=December%2F2025
22101146033 | 101 | 101406,101407 | Materials, Testing & Evaluation,Mechanical Engineering | F,F | C,P | B,D | 5.31 | 5.50 | 5.8 | 5.85 | PENALTY_CONFIRMED | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101146033 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22101146033&exam_held=December%2F2025
22101146040 | 101 | 101403,101407,101408 | Engineering Geology,Mechanical Engineering,Structural Analysis | F,F,F | D,D,D | C,C,C | 6.69 | 7.04 | 6.54 | 6.65 | PENALTY_CONFIRMED | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101146040 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22101146040&exam_held=December%2F2025
22101146041 | 101 | 101402 | Disaster Preparedness & Planning | F | D | C | 5.31 | 5.38 | 6.09 | 6.11 | PENALTY_CONFIRMED | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101146041 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22101146041&exam_held=December%2F2025
22101146042 | 101 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 | F | C | B | 6.19 | 6.27 | 6.57 | 6.60 | PENALTY_CONFIRMED | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101146042 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22101146042&exam_held=December%2F2025
22101146043 | 101 | 101408 | Structural Analysis | F | P | D | 5.85 | 6.00 | 6.44 | 6.48 | PENALTY_CONFIRMED | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101146043 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22101146043&exam_held=December%2F2025
22101146046 | 101 | 101401,101406,101407 | Civil Engineering - Societal & Global Impact,Materials, Testing & Evaluation,Mechanical Engineering | F,F,F | P,D,P | D,C,D | 5.35 | 5.62 | 5.85 | 5.93 | PENALTY_CONFIRMED | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101146046 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22101146046&exam_held=December%2F2025
22101146048 | 101 | 101401 | Civil Engineering - Societal & Global Impact | F | D | C | 7.08 | 7.15 | 6.83 | 6.85 | PENALTY_CONFIRMED | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101146048 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22101146048&exam_held=December%2F2025
22101146049 | 101 | 101407 | Mechanical Engineering | F | P | D | 6.46 | 6.58 | 6.34 | 6.38 | PENALTY_CONFIRMED | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101146049 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22101146049&exam_held=December%2F2025
22101146050 | 101 | 101401 | Civil Engineering - Societal & Global Impact | F | D | C | 6.46 | 6.54 | 6.61 | 6.64 | PENALTY_CONFIRMED | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101146050 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22101146050&exam_held=December%2F2025
22101146051 | 101 | 101401,101406 | Civil Engineering - Societal & Global Impact,Materials, Testing & Evaluation | F,F | D,P | C,D | 5.15 | 5.31 | 5.84 | 5.89 | PENALTY_CONFIRMED | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101146051 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22101146051&exam_held=December%2F2025
22101147004 | 101 | 101408 | Structural Analysis | F | P | D | 6.42 | 6.58 | 6.77 | 6.81 | PENALTY_CONFIRMED | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101147004 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22101147004&exam_held=December%2F2025
22101147005 | 101 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 | F | D | C | 6.42 | 6.50 | 6.75 | 6.78 | PENALTY_CONFIRMED | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101147005 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22101147005&exam_held=December%2F2025
22101147007 | 101 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 | F | D | C | 6.12 | 6.19 | 6.67 | 6.69 | PENALTY_CONFIRMED | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101147007 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22101147007&exam_held=December%2F2025
22101147020 | 101 | 101401 | Civil Engineering - Societal & Global Impact | F | P | D | 6.04 | 6.12 | 6.48 | 6.51 | PENALTY_CONFIRMED | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101147020 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22101147020&exam_held=December%2F2025
22101147026 | 101 | 101401,101406 | Civil Engineering - Societal & Global Impact,Materials, Testing & Evaluation | F,F | P,P | D,D | 6.15 | 6.31 | 6.33 | 6.37 | PENALTY_CONFIRMED | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101147026 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22101147026&exam_held=December%2F2025
22101147031 | 101 | 101408 | Structural Analysis | F | P | D | 4.65 | 4.81 | 5.85 | 5.90 | PENALTY_CONFIRMED | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101147031 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22101147031&exam_held=December%2F2025
22101147033 | 101 | 101406 | Materials, Testing & Evaluation | F | P | D | 5.81 | 5.88 | 6 | 6.02 | PENALTY_CONFIRMED | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101147033 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22101147033&exam_held=December%2F2025
22101147036 | 101 | 101405,101406 | Introduction to Solid Mechanics,Materials, Testing & Evaluation | F,F | P,D | D,C | 7.31 | 7.50 | 6.48 | 6.54 | PENALTY_CONFIRMED | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101147036 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22101147036&exam_held=December%2F2025
22101147043 | 101 | 101406 | Materials, Testing & Evaluation | F | P | D | 6 | 6.08 | 6.06 | 6.08 | PENALTY_CONFIRMED | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101147043 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22101147043&exam_held=December%2F2025
22101147044 | 101 | 101408 | Structural Analysis | F | D | C | 6.42 | 6.58 | 6.74 | 6.79 | PENALTY_CONFIRMED | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101147044 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22101147044&exam_held=December%2F2025
22101147045 | 101 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 | F | D | C | 6.62 | 6.69 | 6.72 | 6.74 | PENALTY_CONFIRMED | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101147045 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22101147045&exam_held=December%2F2025
22101147052 | 101 | 101406,101408 | Materials, Testing & Evaluation,Structural Analysis | F,F | P,D | D,C | 6.54 | 6.77 | 6.43 | 6.50 | PENALTY_CONFIRMED | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101147052 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22101147052&exam_held=December%2F2025
22101148001 | 101 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 | F | D | C | 7.35 | 7.42 | 7.77 | 7.80 | PENALTY_CONFIRMED | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101148001 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22101148001&exam_held=December%2F2025
22101148004 | 101 | 100408P,101406 | MOOCs / SWAYAM / NPTEL Courses - 1,Materials, Testing & Evaluation | F,F | D,P | C,D | 6.5 | 6.65 | 6.92 | 6.97 | PENALTY_CONFIRMED | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101148004 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22101148004&exam_held=December%2F2025
22101148009 | 101 | 101404,101408 | Introduction to Fluid Mechanics,Structural Analysis | F,F | P,P | D,D | 5.58 | 5.85 | 6.47 | 6.55 | PENALTY_CONFIRMED | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101148009 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22101148009&exam_held=December%2F2025
22101148011 | 101 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 | F | D | C | 7.08 | 7.15 | 7.14 | 7.16 | PENALTY_CONFIRMED | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101148011 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22101148011&exam_held=December%2F2025
22101148013 | 101 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 | F | D | C | 5.65 | 5.73 | 6.48 | 6.51 | PENALTY_CONFIRMED | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101148013 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22101148013&exam_held=December%2F2025
22101148031 | 101 | 101404 | Introduction to Fluid Mechanics | F | P | D | 5.77 | 5.88 | 6.26 | 6.29 | PENALTY_CONFIRMED | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101148031 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22101148031&exam_held=December%2F2025
22101148034 | 101 | 101408 | Structural Analysis | F | P | D | 5.81 | 5.96 | 6.39 | 6.44 | PENALTY_CONFIRMED | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101148034 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22101148034&exam_held=December%2F2025
22101148038 | 101 | 100408P,101407 | MOOCs / SWAYAM / NPTEL Courses - 1,Mechanical Engineering | F,F | D,D | C,C | 6.62 | 6.81 | 7.04 | 7.10 | PENALTY_CONFIRMED | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101148038 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22101148038&exam_held=December%2F2025
22101148040 | 101 | 100408P,101403 | MOOCs / SWAYAM / NPTEL Courses - 1,Engineering Geology | F,F | D,D | C,C | 5.69 | 5.85 | 6.59 | 6.63 | PENALTY_CONFIRMED | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101148040 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22101148040&exam_held=December%2F2025
22101148041 | 101 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 | F | C | B | 6.31 | 6.38 | 6.43 | 6.45 | PENALTY_CONFIRMED | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101148041 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22101148041&exam_held=December%2F2025
22101148042 | 101 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 | F | D | C | 5.81 | 5.88 | 6.39 | 6.41 | PENALTY_CONFIRMED | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101148042 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22101148042&exam_held=December%2F2025
22101149002 | 101 | 101401,101407 | Civil Engineering - Societal & Global Impact,Mechanical Engineering | F,F | D,P | C,D | 5.46 | 5.65 | 5.89 | 5.95 | PENALTY_CONFIRMED | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101149002 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22101149002&exam_held=December%2F2025
22101149003 | 101 | 101401 | Civil Engineering - Societal & Global Impact | F | P | D | 5.62 | 5.69 | 6.49 | 6.52 | PENALTY_CONFIRMED | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101149003 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22101149003&exam_held=December%2F2025
22101149005 | 101 | 101408 | Structural Analysis | F | P | D | 6 | 6.15 | 6.48 | 6.53 | PENALTY_CONFIRMED | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101149005 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22101149005&exam_held=December%2F2025
22101149012 | 101 | 101404 | Introduction to Fluid Mechanics | F | P | D | 5.38 | 5.50 | 6.1 | 6.14 | PENALTY_CONFIRMED | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101149012 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22101149012&exam_held=December%2F2025
22101149021 | 101 | 101407 | Mechanical Engineering | F | P | D | 6.19 | 6.31 | 6.89 | 6.92 | PENALTY_CONFIRMED | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101149021 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22101149021&exam_held=December%2F2025
22101149027 | 101 | 101407 | Mechanical Engineering | F | P | D | 6.92 | 7.04 | 7.11 | 7.15 | PENALTY_CONFIRMED | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101149027 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22101149027&exam_held=December%2F2025
22101149028 | 101 | 101406 | Materials, Testing & Evaluation | F | P | D | 6.12 | 6.19 | 6.39 | 6.41 | PENALTY_CONFIRMED | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101149028 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22101149028&exam_held=December%2F2025
22101149029 | 101 | 101407 | Mechanical Engineering | F | P | D | 6.88 | 7.00 | 6.76 | 6.80 | PENALTY_CONFIRMED | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101149029 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22101149029&exam_held=December%2F2025
22101149036 | 101 | 101407,101408 | Mechanical Engineering,Structural Analysis | F,F | D,C | C,B | 6.96 | 7.23 | 7.47 | 7.55 | PENALTY_CONFIRMED | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101149036 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22101149036&exam_held=December%2F2025
22101150002 | 101 | 101401 | Civil Engineering - Societal & Global Impact | F | D | C | 6.15 | 6.23 | 6.54 | 6.57 | PENALTY_CONFIRMED | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101150002 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22101150002&exam_held=December%2F2025
22101150003 | 101 | 101401,101406 | Civil Engineering - Societal & Global Impact,Materials, Testing & Evaluation | F,F | D,D | C,C | 6.38 | 6.54 | 6.71 | 6.75 | PENALTY_CONFIRMED | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101150003 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22101150003&exam_held=December%2F2025
22101150006 | 101 | 101406 | Materials, Testing & Evaluation | F | P | D | 5.96 | 6.04 | 6.23 | 6.25 | PENALTY_CONFIRMED | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101150006 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22101150006&exam_held=December%2F2025
22101150010 | 101 | 100408P,101401,101408 | MOOCs / SWAYAM / NPTEL Courses - 1,Civil Engineering - Societal & Global Impact,Structural Analysis | F,F,F | D,P,P | C,D,D | 5.69 | 6.00 | 6.42 | 6.51 | PENALTY_CONFIRMED | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101150010 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22101150010&exam_held=December%2F2025
22101150017 | 101 | 101401,101404,101406 | Civil Engineering - Societal & Global Impact,Introduction to Fluid Mechanics,Materials, Testing & Evaluation | F,F,F | P,C,C | D,B,B | 6.08 | 6.35 | 6.24 | 6.32 | PENALTY_CONFIRMED | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101150017 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22101150017&exam_held=December%2F2025
22101150020 | 101 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 | F | D | C | 6.31 | 6.38 | 6.81 | 6.83 | PENALTY_CONFIRMED | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101150020 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22101150020&exam_held=December%2F2025
22101150021 | 101 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 | F | C | B | 7.23 | 7.31 | 7.95 | 7.97 | PENALTY_CONFIRMED | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101150021 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22101150021&exam_held=December%2F2025
22101150028 | 101 | 101401,101403,101406 | Civil Engineering - Societal & Global Impact,Engineering Geology,Materials, Testing & Evaluation | F,F,F | D,D,P | C,C,D | 6 | 6.23 | 6.48 | 6.55 | PENALTY_CONFIRMED | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101150028 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22101150028&exam_held=December%2F2025
22101150033 | 101 | 101404,101408 | Introduction to Fluid Mechanics,Structural Analysis | F,F | P,P | D,D | 5.92 | 6.19 | 6.24 | 6.32 | PENALTY_CONFIRMED | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101150033 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22101150033&exam_held=December%2F2025
22101150036 | 101 | 101404 | Introduction to Fluid Mechanics | F | P | D | 5.88 | 6.00 | 5.79 | 5.83 | PENALTY_CONFIRMED | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101150036 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22101150036&exam_held=December%2F2025
22101150038 | 101 | 100408P,101407 | MOOCs / SWAYAM / NPTEL Courses - 1,Mechanical Engineering | F,F | D,P | C,D | 6.19 | 6.38 | 6.4 | 6.46 | PENALTY_CONFIRMED | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101150038 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22101150038&exam_held=December%2F2025
22101150040 | 101 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 | F | A | A+ | 7.27 | 7.35 | 7.38 | 7.40 | PENALTY_CONFIRMED | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101150040 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22101150040&exam_held=December%2F2025
